sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,duration,education,ended_on,familiarity,gender,item,list,music_frequency,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,0_4_1_3_1_6,2021-12-13T14:33:55.515Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,548.7860000059591,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- Richard ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,307827.200000003,307826.40000000596,307260.944,307267.40000000596,307277.614,307844.498,,6,Richard
screen,html.Screen,0_4_1_3_1_7,2021-12-13T14:33:55.947Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,413.80199999699835,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- Carrington<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,308259.10000000894,308258.299999997,307827.827,307827.40000000596,307844.498,308261.447,,7,Carrington
screen,html.Screen,0_4_1_3_1_8,2021-12-13T14:33:56.483Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,532.8529999970342,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>was --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,308795,308794.299999997,308244.774,308259.40000000596,308261.447,308811.495,,8,was
screen,html.Screen,0_4_1_3_1_9,2021-12-13T14:33:57.075Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,574.8049999970244,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- observing --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,309387.200000003,309386.299999997,308794.824,308795.299999997,308811.495,309394.889,,9,observing
screen,html.Screen,0_4_1_3_1_10,2021-12-13T14:33:57.627Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,543.4109999969951,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- the ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,309939.10000000894,309938.299999997,309378.219,309387.5,309394.889,309945.213,,10,the
screen,html.Screen,0_4_1_3_1_11,2021-12-13T14:33:58.339Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,705.086999997031,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- interesting ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,310651.200000003,310650.299999997,309928.541,309939.299999997,309945.213,310662.058,,11,interesting
screen,html.Screen,0_4_1_3_1_12,2021-12-13T14:33:58.803Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,452.2419999970007,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- sunspot ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,311115.200000003,311114.299999997,310645.387,310651.40000000596,310662.058,311128.75,,12,sunspot
screen,html.Screen,0_4_1_3_1_13,2021-12-13T14:33:59.315Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,497.54999999701977,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- group ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,311627.10000000894,311626.299999997,311112.08,311115.40000000596,311128.75,311629.069,,13,group
screen,html.Screen,0_4_1_3_1_14,2021-12-13T14:33:59.779Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,461.2309999970021,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- through ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,312091.200000003,312090.299999997,311612.397,311627.5,311629.069,312095.843,,14,through
screen,html.Screen,0_4_1_3_1_15,2021-12-13T14:34:00.459Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,674.4569999970263,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- his<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,312771.10000000894,312770.299999997,312079.172,312091.5,312095.843,312779.345,,15,his
screen,html.Screen,0_4_1_3_1_16,2021-12-13T14:34:00.963Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,494.8550000030082,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>telescope ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,313275.10000000894,313274.200000003,312762.674,312771.40000000596,312779.345,313279.524,,16,telescope
screen,html.Screen,0_4_1_3_1_17,2021-12-13T14:34:01.451Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,482.4760000000242,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- when -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,313762.60000000894,313762,313262.853,313275.299999997,313279.524,313779.611,,17,when
screen,html.Screen,0_4_1_3_1_18,2021-12-13T14:34:01.955Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,486.5890000030049,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- he --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,314267.200000003,314266.200000003,313762.941,313762.90000000596,313779.611,314279.692,,18,he
screen,html.Screen,0_4_1_3_1_19,2021-12-13T14:34:02.507Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,538.5080000029993,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- saw ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,314819,314818.200000003,314263.022,314267.5,314279.692,314829.923,,19,saw
screen,html.Screen,0_4_1_3_1_20,2021-12-13T14:34:03.034Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,515.9770000059507,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- what -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,315346.299999997,315345.90000000596,314813.252,314819.40000000596,314829.923,315363.419,,20,what
screen,html.Screen,0_4_1_3_1_21,2021-12-13T14:34:03.572Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,519.2810000029858,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- he --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,315883.60000000894,315882.700000003,315346.748,315346.40000000596,315363.419,315896.933,,21,he
screen,html.Screen,0_4_1_3_1_22,2021-12-13T14:34:04.315Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,729.2670000029611,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- described -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,316627.200000003,316626.200000003,315880.262,315883.799999997,315896.933,316630.569,,22,described
screen,html.Screen,0_4_1_3_1_23,2021-12-13T14:34:04.723Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,403.7309999970021,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- as ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,317035.10000000894,317034.299999997,316613.897,316627.40000000596,316630.569,317047.29,,23,as
screen,html.Screen,0_4_1_3_1_24,2021-12-13T14:34:05.131Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,394.9100000030012,,response,,,1,E,,Space,keypress(Space),,,,lyrical,"--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ""two -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------",317443,317442.200000003,317030.619,317035.40000000596,317047.29,317447.445,,24,"""two"
screen,html.Screen,0_4_1_3_1_25,2021-12-13T14:34:05.571Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,434.75500000297325,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- patches<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,317883.10000000894,317882.200000003,317430.774,317443.299999997,317447.445,317897.407,,25,patches
screen,html.Screen,0_4_1_3_1_26,2021-12-13T14:34:05.947Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,360.6930000089342,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>of --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,318259,318258.10000000894,317880.738,317883.40000000596,317897.407,318264.427,,26,of
screen,html.Screen,0_4_1_3_1_27,2021-12-13T14:34:06.370Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,417.3729999969946,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- intensely ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,318682.299999997,318681.799999997,318247.754,318259.200000003,318264.427,318697.718,,27,intensely
screen,html.Screen,0_4_1_3_1_28,2021-12-13T14:34:06.906Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,520.0819999970263,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- bright --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,319218.10000000894,319217.799999997,318681.048,318682.40000000596,318697.718,319231.247,,28,bright
screen,html.Screen,0_4_1_3_1_29,2021-12-13T14:34:07.323Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,402.8530000089668,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ and ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,319635,319634.10000000894,319214.576,319218.200000003,319231.247,319647.977,,29,and
screen,html.Screen,0_4_1_3_1_30,2021-12-13T14:34:07.683Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,346.2230000029667,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- white ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,319995,319994.200000003,319631.307,319635.200000003,319647.977,319998.283,,30,white
screen,html.Screen,0_4_1_3_1_31,2021-12-13T14:34:08.131Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,443.7170000000042,,response,,,1,E,,Space,keypress(Space),,,,lyrical,"--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- light"" ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------",320442.40000000596,320442,319981.61,319995.299999997,319998.283,320448.345,,31,"light"""
screen,html.Screen,0_4_1_3_1_32,2021-12-13T14:34:08.595Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,457.8550000030082,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ over --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,320907.10000000894,320906.200000003,320431.674,320442.700000003,320448.345,320915.051,,32,over
screen,html.Screen,0_4_1_3_1_33,2021-12-13T14:34:09.035Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,431.1490000030026,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- the --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,321347.10000000894,321346.200000003,320898.381,320907.40000000596,320915.051,321348.481,,33,the
screen,html.Screen,0_4_1_3_1_34,2021-12-13T14:34:09.843Z,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,805.7190000029514,,response,,,1,E,,Space,keypress(Space),,,,lyrical,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- sunspots. --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,322155,322154.200000003,321331.811,321347.40000000596,321348.481,322165.667,,34,sunspots.
